10001
33101
11101
30004
33401
10002
20001
11201
04101
10003
30043
10011
30024
30331
33511
11211
21215
33134
30033
32210
05401
25314
11221
10023
30040
30135
45040
33020
10022
52240
30022
33311
32244
02124
21224
10025
10004
22202
10021
22101
30041
20002
10010
02135
11223
30253
10013
11215
02143
10005
23320
20151
50010
43230
11212
02301
30044
21234
21222
32034
33024
10012
33142
30252
30052
23220
12550
33023
02155
11234
45011
30101
11220
33025
30213
21201
11434
10014
21230
33411
11235
03301
22030
11530
30114
21244
41042
32225
43215
11413
